client_id,round_number,hierarchy,num_samples,set,accuracy,loss
THE_TRAGEDY_OF_OTHELLO__MOOR_OF_VENICE_LODOVICO,5,"S,E,C,O,N,D, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,I,V",2742,train,0.3829787234042553,2.161895513534546
THE_TRAGEDY_OF_TITUS_ANDRONICUS_LUCIUS,5,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,C,O,R,I,O,L,A,N,U,S",7929,train,0.3647842375468295,2.2863805294036865
THE_TWO_GENTLEMEN_OF_VERONA_DUKE,5,"T,H,E, ,T,W,O, ,G,E,N,T,L,E,M,E,N, ,O,F, ,V,E,R,O,N,A",8134,train,0.37870382898119337,2.192371129989624
THE_TWO_GENTLEMEN_OF_VERONA_THURIO,5,"A,S, ,Y,O,U, ,L,I,K,E, ,I,T",1908,train,0.35906040268456374,2.233955144882202
THE_WINTER_S_TALE_PERDITA,5,"T,H,E, ,L,I,F,E, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,F,I,F,T,H",5085,train,0.3625995265762858,2.2405855655670166
THE_WINTER_S_TALE_POLIXENES,5,"T,H,E, ,M,E,R,R,Y, ,W,I,V,E,S, ,O,F, ,W,I,N,D,S,O,R",11745,train,0.3742129499107227,2.2010552883148193
ALLS_WELL_THAT_ENDS_WELL_STEWARD,5,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,M,A,C,B,E,T,H",1706,test,0.29,2.345367670059204
AS_YOU_LIKE_IT_DUKE_SENIOR,5,"T,H,E, ,F,I,R,S,T, ,P,A,R,T, ,O,F, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",5091,test,0.3493150684931507,2.381004810333252
KING_HENRY_THE_EIGHTH_LOVELL,5,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,J,U,L,I,U,S, ,C,A,E,S,A,R",2510,test,0.3277777777777778,2.551978826522827
KING_HENRY_THE_EIGHTH_OLD_LADY,5,"T,H,E, ,F,I,R,S,T, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,F,O,U,R,T,H",2470,test,0.4034090909090909,2.1000618934631348
KING_HENRY_THE_EIGHTH_THIRD_GENTLEMAN,5,"M,E,A,S,U,R,E, ,F,O,R, ,M,E,A,S,U,R,E",2110,test,0.36428571428571427,2.077986478805542
KING_RICHARD_III_RATCLIFF,5,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,A,N,T,O,N,Y, ,A,N,D, ,C,L,E,O,P,A,T,R,A",1450,test,0.4189189189189189,2.1597485542297363
MEASURE_FOR_MEASURE_LUCIO,5,"T,H,E, ,W,I,N,T,E,R,',S, ,T,A,L,E",12244,test,0.39168110918544197,2.176528215408325
MUCH_ADO_ABOUT_NOTHING_ANT,5,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,C,O,R,I,O,L,A,N,U,S",1834,test,0.4336283185840708,1.9253062009811401
SECOND_PART_OF_KING_HENRY_IV_DAVY,5,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,O,T,H,E,L,L,O,,, ,M,O,O,R, ,O,F, ,V,E,N,I,C,E",1426,test,0.4166666666666667,2.0203213691711426
THE_FIRST_PART_OF_HENRY_THE_SIXTH_BASTARD,5,"T,H,E, ,H,I,S,T,O,R,Y, ,O,F, ,T,R,O,I,L,U,S, ,A,N,D, ,C,R,E,S,S,I,D,A",1216,test,0.39215686274509803,2.450094223022461
THE_FIRST_PART_OF_HENRY_THE_SIXTH_JOHN,5,"T,H,E, ,F,I,R,S,T, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,F,O,U,R,T,H",1845,test,0.3508771929824561,2.3856611251831055
THE_FIRST_PART_OF_HENRY_THE_SIXTH_SHEPHERD,5,"T,H,E, ,S,E,C,O,N,D, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",872,test,0.29411764705882354,2.2995917797088623
THE_FIRST_PART_OF_KING_HENRY_THE_FOURTH_GADS,5,"A,L,L,S, ,W,E,L,L, ,T,H,A,T, ,E,N,D,S, ,W,E,L,L",1872,test,0.3418803418803419,2.339480400085449
THE_FIRST_PART_OF_KING_HENRY_THE_FOURTH_LADY,5,"T,H,E, ,L,I,F,E, ,O,F, ,T,I,M,O,N, ,O,F, ,A,T,H,E,N,S",1755,test,0.44761904761904764,2.169144630432129
THE_HISTORY_OF_TROILUS_AND_CRESSIDA_PANDARUS,5,"K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,E,I,G,H,T,H",16364,test,0.36845466155810985,2.1420187950134277
THE_LIFE_OF_KING_HENRY_THE_FIFTH_KING,5,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,M,A,C,B,E,T,H",4341,test,0.38016528925619836,2.249469518661499
THE_LIFE_OF_KING_HENRY_THE_FIFTH_KING_HENRY,5,"T,H,E, ,S,E,C,O,N,D, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",40679,test,0.39504628471353515,2.1273958683013916
THE_LIFE_OF_TIMON_OF_ATHENS_LUCULLUS,5,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,A,N,T,O,N,Y, ,A,N,D, ,C,L,E,O,P,A,T,R,A",970,test,0.38461538461538464,1.7960282564163208
THE_MERRY_WIVES_OF_WINDSOR_FALSTAFF,5,"T,H,E, ,W,I,N,T,E,R,',S, ,T,A,L,E",13114,test,0.37469782433521354,2.2537238597869873
THE_SECOND_PART_OF_KING_HENRY_THE_SIXTH_SIMPCOX,5,"T,H,E, ,F,I,R,S,T, ,P,A,R,T, ,O,F, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",829,test,0.08333333333333333,3.7213141918182373
THE_SECOND_PART_OF_KING_HENRY_THE_SIXTH_WARWICK,5,"T,H,E, ,T,W,O, ,G,E,N,T,L,E,M,E,N, ,O,F, ,V,E,R,O,N,A",5681,test,0.3561368209255533,2.305896282196045
THE_THIRD_PART_OF_KING_HENRY_THE_SIXTH_FATHER,5,"K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,E,I,G,H,T,H",1002,test,0.4666666666666667,1.848253607749939
THE_TRAGEDY_OF_ANTONY_AND_CLEOPATRA_CLOWN,5,"T,H,E, ,L,I,F,E, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,F,I,F,T,H",1111,test,0.275,3.1466877460479736
THE_TRAGEDY_OF_ANTONY_AND_CLEOPATRA_SOLDIER,5,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,T,I,T,U,S, ,A,N,D,R,O,N,I,C,U,S",1124,test,0.35714285714285715,2.369105339050293
THE_TRAGEDY_OF_CORIOLANUS_COMINIUS,5,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,K,I,N,G, ,L,E,A,R",10502,test,0.3663265306122449,2.2129969596862793
THE_TRAGEDY_OF_CORIOLANUS_LARTIUS,5,"T,H,E, ,F,I,R,S,T, ,P,A,R,T, ,O,F, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",2101,test,0.35251798561151076,2.183659076690674
THE_TRAGEDY_OF_CORIOLANUS_ROMAN,5,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,K,I,N,G, ,L,E,A,R",1083,test,0.42105263157894735,2.1989710330963135
THE_TRAGEDY_OF_JULIUS_CAESAR_OCTAVIUS,5,"M,U,C,H, ,A,D,O, ,A,B,O,U,T, ,N,O,T,H,I,N,G",1747,test,0.4230769230769231,2.042609930038452
THE_TRAGEDY_OF_KING_LEAR_EDM,5,"T,H,E, ,T,H,I,R,D, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",12976,test,0.3830480847595762,2.155754327774048
THE_TRAGEDY_OF_KING_LEAR_GON,5,"K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,E,I,G,H,T,H",7966,test,0.3691460055096419,2.2718379497528076
THE_TRAGEDY_OF_MACBETH_HECATE,5,"K,I,N,G, ,R,I,C,H,A,R,D, ,I,I,I",1330,test,0.22580645161290322,2.656343936920166
THE_TRAGEDY_OF_MACBETH_SIWARD,5,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,C,O,R,I,O,L,A,N,U,S",968,test,0.23076923076923078,2.6991500854492188
THE_TRAGEDY_OF_OTHELLO__MOOR_OF_VENICE_LODOVICO,5,"S,E,C,O,N,D, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,I,V",2742,test,0.4166666666666667,2.081798553466797
THE_TRAGEDY_OF_TITUS_ANDRONICUS_LUCIUS,5,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,C,O,R,I,O,L,A,N,U,S",7929,test,0.37257617728531855,2.1457903385162354
THE_TWO_GENTLEMEN_OF_VERONA_DUKE,5,"T,H,E, ,T,W,O, ,G,E,N,T,L,E,M,E,N, ,O,F, ,V,E,R,O,N,A",8134,test,0.3781965006729475,2.194157123565674
THE_TWO_GENTLEMEN_OF_VERONA_THURIO,5,"A,S, ,Y,O,U, ,L,I,K,E, ,I,T",1908,test,0.4,1.9167022705078125
THE_WINTER_S_TALE_PERDITA,5,"T,H,E, ,L,I,F,E, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,F,I,F,T,H",5085,test,0.3789954337899543,2.110872507095337
THE_WINTER_S_TALE_POLIXENES,5,"T,H,E, ,M,E,R,R,Y, ,W,I,V,E,S, ,O,F, ,W,I,N,D,S,O,R",11745,test,0.39221014492753625,2.145179510116577
ALLS_WELL_THAT_ENDS_WELL_STEWARD,6,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,M,A,C,B,E,T,H",1706,train,0.35990037359900373,2.1590092182159424
AS_YOU_LIKE_IT_DUKE_SENIOR,6,"T,H,E, ,F,I,R,S,T, ,P,A,R,T, ,O,F, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",5091,train,0.3870621104663658,2.1238574981689453
KING_HENRY_THE_EIGHTH_LOVELL,6,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,J,U,L,I,U,S, ,C,A,E,S,A,R",2510,train,0.38369098712446353,2.1747922897338867
KING_HENRY_THE_EIGHTH_OLD_LADY,6,"T,H,E, ,F,I,R,S,T, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,F,O,U,R,T,H",2470,train,0.3870967741935484,2.1355159282684326
KING_HENRY_THE_EIGHTH_THIRD_GENTLEMAN,6,"M,E,A,S,U,R,E, ,F,O,R, ,M,E,A,S,U,R,E",2110,train,0.3847715736040609,2.1670827865600586
KING_RICHARD_III_RATCLIFF,6,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,A,N,T,O,N,Y, ,A,N,D, ,C,L,E,O,P,A,T,R,A",1450,train,0.36555232558139533,2.2331607341766357
MEASURE_FOR_MEASURE_LUCIO,6,"T,H,E, ,W,I,N,T,E,R,',S, ,T,A,L,E",12244,train,0.3722272317403066,2.1876609325408936
MUCH_ADO_ABOUT_NOTHING_ANT,6,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,C,O,R,I,O,L,A,N,U,S",1834,train,0.38059267867518887,2.132362127304077
SECOND_PART_OF_KING_HENRY_IV_DAVY,6,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,O,T,H,E,L,L,O,,, ,M,O,O,R, ,O,F, ,V,E,N,I,C,E",1426,train,0.37296898079763663,2.166649341583252
THE_FIRST_PART_OF_HENRY_THE_SIXTH_BASTARD,6,"T,H,E, ,H,I,S,T,O,R,Y, ,O,F, ,T,R,O,I,L,U,S, ,A,N,D, ,C,R,E,S,S,I,D,A",1216,train,0.3785407725321888,2.129202365875244
THE_FIRST_PART_OF_HENRY_THE_SIXTH_JOHN,6,"T,H,E, ,F,I,R,S,T, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,F,O,U,R,T,H",1845,train,0.3928365106874639,2.058382272720337
THE_FIRST_PART_OF_HENRY_THE_SIXTH_SHEPHERD,6,"T,H,E, ,S,E,C,O,N,D, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",872,train,0.38011695906432746,2.192063808441162
THE_FIRST_PART_OF_KING_HENRY_THE_FOURTH_GADS,6,"A,L,L,S, ,W,E,L,L, ,T,H,A,T, ,E,N,D,S, ,W,E,L,L",1872,train,0.38290598290598293,2.1479249000549316
THE_FIRST_PART_OF_KING_HENRY_THE_FOURTH_LADY,6,"T,H,E, ,L,I,F,E, ,O,F, ,T,I,M,O,N, ,O,F, ,A,T,H,E,N,S",1755,train,0.3896969696969697,2.086472749710083
THE_HISTORY_OF_TROILUS_AND_CRESSIDA_PANDARUS,6,"K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,E,I,G,H,T,H",16364,train,0.3725503446411677,2.1893553733825684
THE_LIFE_OF_KING_HENRY_THE_FIFTH_KING,6,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,M,A,C,B,E,T,H",4341,train,0.3939165409753645,2.091560125350952
THE_LIFE_OF_KING_HENRY_THE_FIFTH_KING_HENRY,6,"T,H,E, ,S,E,C,O,N,D, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",40679,train,0.39359904040128674,2.1247713565826416
THE_LIFE_OF_TIMON_OF_ATHENS_LUCULLUS,6,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,A,N,T,O,N,Y, ,A,N,D, ,C,L,E,O,P,A,T,R,A",970,train,0.3569915254237288,2.2174642086029053
THE_MERRY_WIVES_OF_WINDSOR_FALSTAFF,6,"T,H,E, ,W,I,N,T,E,R,',S, ,T,A,L,E",13114,train,0.3810325949633622,2.2053112983703613
THE_SECOND_PART_OF_KING_HENRY_THE_SIXTH_SIMPCOX,6,"T,H,E, ,F,I,R,S,T, ,P,A,R,T, ,O,F, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",829,train,0.39657282741738065,2.2635018825531006
THE_SECOND_PART_OF_KING_HENRY_THE_SIXTH_WARWICK,6,"T,H,E, ,T,W,O, ,G,E,N,T,L,E,M,E,N, ,O,F, ,V,E,R,O,N,A",5681,train,0.3869598765432099,2.1614816188812256
THE_THIRD_PART_OF_KING_HENRY_THE_SIXTH_FATHER,6,"K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,E,I,G,H,T,H",1002,train,0.3950617283950617,2.172210216522217
THE_TRAGEDY_OF_ANTONY_AND_CLEOPATRA_CLOWN,6,"T,H,E, ,L,I,F,E, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,F,I,F,T,H",1111,train,0.41456582633053224,1.9929084777832031
THE_TRAGEDY_OF_ANTONY_AND_CLEOPATRA_SOLDIER,6,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,T,I,T,U,S, ,A,N,D,R,O,N,I,C,U,S",1124,train,0.4020332717190388,2.1592047214508057
THE_TRAGEDY_OF_CORIOLANUS_COMINIUS,6,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,K,I,N,G, ,L,E,A,R",10502,train,0.4033816425120773,2.0555179119110107
THE_TRAGEDY_OF_CORIOLANUS_LARTIUS,6,"T,H,E, ,F,I,R,S,T, ,P,A,R,T, ,O,F, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",2101,train,0.38073394495412843,2.1878461837768555
THE_TRAGEDY_OF_CORIOLANUS_ROMAN,6,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,K,I,N,G, ,L,E,A,R",1083,train,0.43349282296650715,1.9751139879226685
THE_TRAGEDY_OF_JULIUS_CAESAR_OCTAVIUS,6,"M,U,C,H, ,A,D,O, ,A,B,O,U,T, ,N,O,T,H,I,N,G",1747,train,0.4023128423615338,2.0726656913757324
THE_TRAGEDY_OF_KING_LEAR_EDM,6,"T,H,E, ,T,H,I,R,D, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",12976,train,0.397395523023236,2.071983814239502
THE_TRAGEDY_OF_KING_LEAR_GON,6,"K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,E,I,G,H,T,H",7966,train,0.386878453038674,2.1046416759490967
THE_TRAGEDY_OF_MACBETH_HECATE,6,"K,I,N,G, ,R,I,C,H,A,R,D, ,I,I,I",1330,train,0.3943217665615142,2.1047427654266357
THE_TRAGEDY_OF_MACBETH_SIWARD,6,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,C,O,R,I,O,L,A,N,U,S",968,train,0.37685774946921446,2.085850477218628
THE_TRAGEDY_OF_OTHELLO__MOOR_OF_VENICE_LODOVICO,6,"S,E,C,O,N,D, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,I,V",2742,train,0.3888888888888889,2.1354799270629883
THE_TRAGEDY_OF_TITUS_ANDRONICUS_LUCIUS,6,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,C,O,R,I,O,L,A,N,U,S",7929,train,0.39253503538226725,2.1097114086151123
THE_TWO_GENTLEMEN_OF_VERONA_DUKE,6,"T,H,E, ,T,W,O, ,G,E,N,T,L,E,M,E,N, ,O,F, ,V,E,R,O,N,A",8134,train,0.3797862264916791,2.143005609512329
THE_TWO_GENTLEMEN_OF_VERONA_THURIO,6,"A,S, ,Y,O,U, ,L,I,K,E, ,I,T",1908,train,0.37080536912751677,2.146764039993286
THE_WINTER_S_TALE_PERDITA,6,"T,H,E, ,L,I,F,E, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,F,I,F,T,H",5085,train,0.38132128254788034,2.159507989883423
THE_WINTER_S_TALE_POLIXENES,6,"T,H,E, ,M,E,R,R,Y, ,W,I,V,E,S, ,O,F, ,W,I,N,D,S,O,R",11745,train,0.3859599661685932,2.1538946628570557
ALLS_WELL_THAT_ENDS_WELL_STEWARD,6,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,M,A,C,B,E,T,H",1706,test,0.38,2.249119520187378
AS_YOU_LIKE_IT_DUKE_SENIOR,6,"T,H,E, ,F,I,R,S,T, ,P,A,R,T, ,O,F, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",5091,test,0.3812785388127854,2.255281448364258
KING_HENRY_THE_EIGHTH_LOVELL,6,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,J,U,L,I,U,S, ,C,A,E,S,A,R",2510,test,0.3388888888888889,2.4187114238739014
KING_HENRY_THE_EIGHTH_OLD_LADY,6,"T,H,E, ,F,I,R,S,T, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,F,O,U,R,T,H",2470,test,0.4147727272727273,1.9967446327209473
KING_HENRY_THE_EIGHTH_THIRD_GENTLEMAN,6,"M,E,A,S,U,R,E, ,F,O,R, ,M,E,A,S,U,R,E",2110,test,0.4714285714285714,2.0298914909362793
KING_RICHARD_III_RATCLIFF,6,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,A,N,T,O,N,Y, ,A,N,D, ,C,L,E,O,P,A,T,R,A",1450,test,0.32432432432432434,2.233903408050537
MEASURE_FOR_MEASURE_LUCIO,6,"T,H,E, ,W,I,N,T,E,R,',S, ,T,A,L,E",12244,test,0.38908145580589254,2.1147520542144775
MUCH_ADO_ABOUT_NOTHING_ANT,6,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,C,O,R,I,O,L,A,N,U,S",1834,test,0.415929203539823,1.8996031284332275
SECOND_PART_OF_KING_HENRY_IV_DAVY,6,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,O,T,H,E,L,L,O,,, ,M,O,O,R, ,O,F, ,V,E,N,I,C,E",1426,test,0.375,2.085770606994629
THE_FIRST_PART_OF_HENRY_THE_SIXTH_BASTARD,6,"T,H,E, ,H,I,S,T,O,R,Y, ,O,F, ,T,R,O,I,L,U,S, ,A,N,D, ,C,R,E,S,S,I,D,A",1216,test,0.2549019607843137,2.5362279415130615
THE_FIRST_PART_OF_HENRY_THE_SIXTH_JOHN,6,"T,H,E, ,F,I,R,S,T, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,F,O,U,R,T,H",1845,test,0.2982456140350877,2.4144392013549805
THE_FIRST_PART_OF_HENRY_THE_SIXTH_SHEPHERD,6,"T,H,E, ,S,E,C,O,N,D, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",872,test,0.29411764705882354,2.220918655395508
THE_FIRST_PART_OF_KING_HENRY_THE_FOURTH_GADS,6,"A,L,L,S, ,W,E,L,L, ,T,H,A,T, ,E,N,D,S, ,W,E,L,L",1872,test,0.3247863247863248,2.4187428951263428
THE_FIRST_PART_OF_KING_HENRY_THE_FOURTH_LADY,6,"T,H,E, ,L,I,F,E, ,O,F, ,T,I,M,O,N, ,O,F, ,A,T,H,E,N,S",1755,test,0.38095238095238093,2.1149542331695557
THE_HISTORY_OF_TROILUS_AND_CRESSIDA_PANDARUS,6,"K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,E,I,G,H,T,H",16364,test,0.3850574712643678,2.081214666366577
THE_LIFE_OF_KING_HENRY_THE_FIFTH_KING,6,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,M,A,C,B,E,T,H",4341,test,0.3856749311294766,2.1598398685455322
THE_LIFE_OF_KING_HENRY_THE_FIFTH_KING_HENRY,6,"T,H,E, ,S,E,C,O,N,D, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",40679,test,0.407305479109332,2.0708281993865967
THE_LIFE_OF_TIMON_OF_ATHENS_LUCULLUS,6,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,A,N,T,O,N,Y, ,A,N,D, ,C,L,E,O,P,A,T,R,A",970,test,0.6153846153846154,1.6012769937515259
THE_MERRY_WIVES_OF_WINDSOR_FALSTAFF,6,"T,H,E, ,W,I,N,T,E,R,',S, ,T,A,L,E",13114,test,0.37711522965350525,2.176114082336426
THE_SECOND_PART_OF_KING_HENRY_THE_SIXTH_SIMPCOX,6,"T,H,E, ,F,I,R,S,T, ,P,A,R,T, ,O,F, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",829,test,0.0,3.688551664352417
THE_SECOND_PART_OF_KING_HENRY_THE_SIXTH_WARWICK,6,"T,H,E, ,T,W,O, ,G,E,N,T,L,E,M,E,N, ,O,F, ,V,E,R,O,N,A",5681,test,0.3702213279678068,2.207838773727417
THE_THIRD_PART_OF_KING_HENRY_THE_SIXTH_FATHER,6,"K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,E,I,G,H,T,H",1002,test,0.43333333333333335,1.8318088054656982
THE_TRAGEDY_OF_ANTONY_AND_CLEOPATRA_CLOWN,6,"T,H,E, ,L,I,F,E, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,F,I,F,T,H",1111,test,0.275,2.7558236122131348
THE_TRAGEDY_OF_ANTONY_AND_CLEOPATRA_SOLDIER,6,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,T,I,T,U,S, ,A,N,D,R,O,N,I,C,U,S",1124,test,0.3333333333333333,2.300895929336548
THE_TRAGEDY_OF_CORIOLANUS_COMINIUS,6,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,K,I,N,G, ,L,E,A,R",10502,test,0.37551020408163266,2.1384663581848145
THE_TRAGEDY_OF_CORIOLANUS_LARTIUS,6,"T,H,E, ,F,I,R,S,T, ,P,A,R,T, ,O,F, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",2101,test,0.35251798561151076,2.1153855323791504
THE_TRAGEDY_OF_CORIOLANUS_ROMAN,6,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,K,I,N,G, ,L,E,A,R",1083,test,0.34210526315789475,2.2561628818511963
THE_TRAGEDY_OF_JULIUS_CAESAR_OCTAVIUS,6,"M,U,C,H, ,A,D,O, ,A,B,O,U,T, ,N,O,T,H,I,N,G",1747,test,0.38461538461538464,2.031458616256714
THE_TRAGEDY_OF_KING_LEAR_EDM,6,"T,H,E, ,T,H,I,R,D, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",12976,test,0.3903830480847596,2.1095659732818604
THE_TRAGEDY_OF_KING_LEAR_GON,6,"K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,E,I,G,H,T,H",7966,test,0.35537190082644626,2.2611351013183594
THE_TRAGEDY_OF_MACBETH_HECATE,6,"K,I,N,G, ,R,I,C,H,A,R,D, ,I,I,I",1330,test,0.22580645161290322,2.6159708499908447
THE_TRAGEDY_OF_MACBETH_SIWARD,6,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,C,O,R,I,O,L,A,N,U,S",968,test,0.2692307692307692,2.5012459754943848
THE_TRAGEDY_OF_OTHELLO__MOOR_OF_VENICE_LODOVICO,6,"S,E,C,O,N,D, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,I,V",2742,test,0.44607843137254904,2.0147860050201416
THE_TRAGEDY_OF_TITUS_ANDRONICUS_LUCIUS,6,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,C,O,R,I,O,L,A,N,U,S",7929,test,0.37950138504155123,2.079669713973999
THE_TWO_GENTLEMEN_OF_VERONA_DUKE,6,"T,H,E, ,T,W,O, ,G,E,N,T,L,E,M,E,N, ,O,F, ,V,E,R,O,N,A",8134,test,0.38627187079407804,2.126599073410034
THE_TWO_GENTLEMEN_OF_VERONA_THURIO,6,"A,S, ,Y,O,U, ,L,I,K,E, ,I,T",1908,test,0.43333333333333335,1.8879015445709229
THE_WINTER_S_TALE_PERDITA,6,"T,H,E, ,L,I,F,E, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,F,I,F,T,H",5085,test,0.4063926940639269,2.049375534057617
THE_WINTER_S_TALE_POLIXENES,6,"T,H,E, ,M,E,R,R,Y, ,W,I,V,E,S, ,O,F, ,W,I,N,D,S,O,R",11745,test,0.40398550724637683,2.079270839691162
ALLS_WELL_THAT_ENDS_WELL_STEWARD,7,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,M,A,C,B,E,T,H",1706,train,0.3617683686176837,2.141510248184204
AS_YOU_LIKE_IT_DUKE_SENIOR,7,"T,H,E, ,F,I,R,S,T, ,P,A,R,T, ,O,F, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",5091,train,0.3922200730711369,2.141831636428833
KING_HENRY_THE_EIGHTH_LOVELL,7,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,J,U,L,I,U,S, ,C,A,E,S,A,R",2510,train,0.4068669527896996,2.1602821350097656
KING_HENRY_THE_EIGHTH_OLD_LADY,7,"T,H,E, ,F,I,R,S,T, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,F,O,U,R,T,H",2470,train,0.4045335658238884,2.107971429824829
KING_HENRY_THE_EIGHTH_THIRD_GENTLEMAN,7,"M,E,A,S,U,R,E, ,F,O,R, ,M,E,A,S,U,R,E",2110,train,0.3868020304568528,2.1740338802337646
